frame_id,pedestrianId,X,Y,W,H,conf,Xt,Yt
122.00,29.00,701.00,0.00,51.00,151.00,0.39,719.295,374.29
123.00,29.00,702.00,0.00,52.00,150.00,0.41,720.785,371.2
124.00,29.00,703.00,0.00,52.00,150.00,0.44,721.715,371.22
125.00,29.00,704.00,0.00,51.00,150.00,0.45,722.18,371.23
126.00,29.00,704.00,0.00,51.00,151.00,0.39,722.09,374.34
127.00,29.00,704.00,0.00,50.00,151.00,0.39,721.625,374.34
128.00,29.00,704.00,0.00,50.00,151.00,0.46,721.625,374.34
129.00,29.00,704.00,0.00,50.00,151.00,0.38,721.625,374.34
130.00,29.00,704.00,0.00,50.00,151.00,0.39,721.625,374.34
131.00,29.00,704.00,0.00,50.00,151.00,0.5,721.625,374.34
132.00,29.00,704.00,0.00,50.00,151.00,0.53,721.625,374.34
133.00,29.00,704.00,0.00,50.00,151.00,0.51,721.625,374.34
134.00,29.00,704.00,0.00,50.00,151.00,0.52,721.625,374.34
135.00,29.00,703.00,0.00,50.00,151.00,0.54,720.695,374.32
136.00,29.00,703.00,0.00,50.00,151.00,0.58,720.695,374.32
137.00,29.00,703.00,0.00,50.00,151.00,0.55,720.695,374.32
138.00,29.00,703.00,0.00,50.00,151.00,0.55,720.695,374.32
139.00,29.00,703.00,0.00,50.00,151.00,0.56,720.695,374.32
140.00,29.00,703.00,0.00,50.00,151.00,0.55,720.695,374.32
141.00,29.00,703.00,0.00,50.00,151.00,0.5,720.695,374.32
142.00,29.00,703.00,0.00,50.00,151.00,0.55,720.695,374.32
143.00,29.00,703.00,0.00,50.00,151.00,0.56,720.695,374.32
144.00,29.00,704.00,0.00,50.00,151.00,0.53,721.625,374.34
145.00,29.00,704.00,0.00,50.00,151.00,0.5,721.625,374.34
146.00,29.00,704.00,0.00,50.00,151.00,0.48,721.625,374.34
147.00,29.00,704.00,0.00,50.00,151.00,0.48,721.625,374.34
148.00,29.00,704.00,0.00,50.00,151.00,0.48,721.625,374.34
149.00,29.00,701.00,0.00,51.00,151.00,0.44,719.295,374.29
150.00,29.00,700.00,0.00,51.00,151.00,0.4,718.365,374.28
151.00,29.00,702.00,0.00,52.00,151.00,0.42,720.69,374.31
152.00,29.00,703.00,0.00,52.00,151.00,0.38,721.625,374.32
153.00,29.00,704.00,0.00,52.00,151.00,0.45,722.56,374.34
154.00,29.00,704.00,0.00,51.00,151.00,0.43,722.09,374.34
155.00,29.00,704.00,0.00,51.00,152.00,0.45,722.005,377.44
156.00,29.00,704.00,0.00,50.00,152.00,0.48,721.54,377.44
157.00,29.00,704.00,0.00,50.00,152.00,0.46,721.54,377.44
158.00,29.00,706.00,0.00,49.00,152.00,0.46,722.935,377.47
159.00,29.00,705.00,0.00,49.00,152.00,0.47,722.005,377.46
160.00,29.00,704.00,0.00,49.00,153.00,0.47,720.985,380.54
161.00,29.00,703.00,0.00,49.00,153.00,0.38,720.05,380.52
162.00,29.00,703.00,0.00,49.00,153.00,0.42,720.05,380.52
163.00,29.00,703.00,0.00,49.00,153.00,0.44,720.05,380.52
164.00,29.00,706.00,0.00,48.00,154.00,0.42,722.295,383.66
165.00,29.00,704.00,0.00,48.00,154.00,0.47,720.43,383.63
166.00,29.00,704.00,0.00,48.00,155.00,0.48,720.345,386.72
167.00,29.00,703.00,0.00,48.00,154.00,0.52,719.5,383.62
168.00,29.00,703.00,0.00,48.00,154.00,0.51,719.5,383.62
169.00,29.00,703.00,0.00,48.00,154.00,0.5,719.5,383.62
170.00,29.00,703.00,0.00,48.00,154.00,0.48,719.5,383.62
171.00,29.00,703.00,0.00,49.00,153.00,0.45,720.05,380.52
172.00,29.00,703.00,0.00,49.00,153.00,0.55,720.05,380.52
173.00,29.00,703.00,0.00,49.00,154.00,0.51,719.965,383.62
174.00,29.00,703.00,0.00,49.00,154.00,0.52,719.965,383.62
175.00,29.00,703.00,0.00,49.00,154.00,0.48,719.965,383.62
176.00,29.00,703.00,0.00,49.00,154.00,0.55,719.965,383.62
177.00,29.00,704.00,0.00,49.00,154.00,0.55,720.895,383.63
178.00,29.00,704.00,0.00,49.00,154.00,0.61,720.895,383.63
179.00,29.00,706.00,0.00,49.00,155.00,0.45,722.665,386.75
180.00,29.00,705.00,0.00,49.00,156.00,0.46,721.65,389.82
181.00,29.00,704.00,0.00,49.00,156.00,0.5,720.72,389.8
182.00,29.00,706.00,0.00,49.00,157.00,0.47,722.49,392.92
183.00,29.00,704.00,0.00,49.00,157.00,0.47,720.635,392.89
184.00,29.00,704.00,0.00,49.00,156.00,0.5,720.72,389.8
185.00,29.00,706.00,0.00,49.00,156.00,0.48,722.58,389.83
186.00,29.00,704.00,0.00,49.00,156.00,0.54,720.72,389.8
187.00,29.00,704.00,0.00,49.00,156.00,0.51,720.72,389.8
188.00,29.00,703.00,0.00,49.00,156.00,0.49,719.79,389.79
189.00,29.00,703.00,0.00,49.00,155.00,0.49,719.88,386.71
190.00,29.00,703.00,0.00,49.00,155.00,0.48,719.88,386.71
191.00,29.00,703.00,0.00,49.00,154.00,0.41,719.965,383.62
192.00,29.00,706.00,0.00,49.00,154.00,0.39,722.76,383.66
193.00,29.00,704.00,0.00,49.00,153.00,0.45,720.985,380.54
194.00,29.00,704.00,0.00,49.00,153.00,0.38,720.985,380.54
195.00,29.00,703.00,0.00,49.00,153.00,0.4,720.05,380.52
196.00,29.00,703.00,0.00,49.00,153.00,0.4,720.05,380.52
197.00,29.00,703.00,0.00,49.00,153.00,0.38,720.05,380.52
198.00,29.00,703.00,0.00,49.00,153.00,0.37,720.05,380.52
199.00,29.00,703.00,0.00,49.00,153.00,0.37,720.05,380.52
200.00,29.00,703.00,0.00,49.00,153.00,0.4,720.05,380.52
201.00,29.00,703.00,0.00,49.00,153.00,0.33,720.05,380.52
202.00,29.00,706.00,0.00,49.00,153.00,0.34,722.845,380.57
203.00,29.00,707.00,0.00,49.00,153.00,0.35,723.775,380.58
204.00,29.00,707.00,0.00,49.00,153.00,0.35,723.775,380.58
205.00,29.00,705.00,0.00,49.00,153.00,0.35,721.915,380.55
206.00,29.00,704.00,0.00,49.00,153.00,0.32,720.985,380.54
207.00,29.00,703.00,0.00,49.00,153.00,0.37,720.05,380.52
208.00,29.00,703.00,0.00,49.00,153.00,0.41,720.05,380.52
209.00,29.00,703.00,0.00,49.00,153.00,0.38,720.05,380.52
210.00,29.00,703.00,0.00,49.00,153.00,0.35,720.05,380.52
211.00,29.00,703.00,0.00,49.00,152.00,0.4,720.145,377.42
212.00,29.00,703.00,0.00,49.00,152.00,0.4,720.145,377.42
213.00,29.00,703.00,0.00,49.00,153.00,0.39,720.05,380.52
214.00,29.00,703.00,0.00,49.00,152.00,0.37,720.145,377.42
215.00,29.00,706.00,0.00,49.00,153.00,0.34,722.845,380.57
216.00,29.00,707.00,0.00,48.00,152.00,0.38,723.405,377.49
217.00,29.00,707.00,0.00,48.00,153.00,0.36,723.31,380.58
218.00,29.00,707.00,0.00,49.00,153.00,0.39,723.775,380.58
219.00,29.00,707.00,0.00,48.00,153.00,0.37,723.31,380.58
220.00,29.00,707.00,0.00,48.00,153.00,0.4,723.31,380.58
221.00,29.00,704.00,0.00,48.00,154.00,0.38,720.43,383.63
222.00,29.00,706.00,0.00,49.00,154.00,0.38,722.76,383.66
223.00,29.00,704.00,0.00,49.00,154.00,0.43,720.895,383.63
224.00,29.00,705.00,0.00,49.00,154.00,0.44,721.83,383.65
225.00,29.00,706.00,0.00,49.00,154.00,0.4,722.76,383.66
226.00,29.00,707.00,0.00,48.00,153.00,0.4,723.31,380.58
227.00,29.00,707.00,0.00,48.00,153.00,0.41,723.31,380.58
228.00,29.00,707.00,0.00,48.00,153.00,0.44,723.31,380.58
229.00,29.00,707.00,0.00,47.00,153.00,0.43,722.845,380.58
230.00,29.00,707.00,0.00,47.00,153.00,0.41,722.845,380.58
231.00,29.00,707.00,0.00,47.00,153.00,0.35,722.845,380.58
232.00,29.00,707.00,0.00,47.00,153.00,0.4,722.845,380.58
233.00,29.00,707.00,0.00,47.00,153.00,0.42,722.845,380.58
234.00,29.00,707.00,0.00,47.00,153.00,0.43,722.845,380.58
235.00,29.00,707.00,0.00,47.00,154.00,0.41,722.76,383.68
236.00,29.00,706.00,0.00,47.00,154.00,0.36,721.83,383.66
237.00,29.00,706.00,0.00,47.00,154.00,0.36,721.83,383.66
238.00,29.00,704.00,0.00,48.00,154.00,0.33,720.43,383.63
239.00,29.00,705.00,0.00,48.00,154.00,0.45,721.365,383.65
240.00,29.00,759.00,80.00,47.00,155.00,0.53,761.68,621.14
241.00,29.00,865.00,36.00,43.00,122.00,0.48,866.82,398.36
242.00,29.00,882.00,38.00,43.00,122.00,0.48,882.115,404.73
1.00,30.00,1015.00,0.00,65.00,86.00,0.5,1037.24,168.97
2.00,30.00,1014.00,0.00,66.00,82.00,0.51,1038.05,155.36
3.00,30.00,1013.00,0.00,68.00,80.00,0.59,1038.7,148.52
4.00,30.00,1014.00,0.00,68.00,78.00,0.61,1040.325,141.7
5.00,30.00,1016.00,0.00,67.00,77.00,0.62,1042.115,138.31
6.00,30.00,1016.00,0.00,68.00,76.00,0.59,1042.93,134.87
7.00,30.00,1015.00,0.00,68.00,75.00,0.55,1042.285,131.41
8.00,30.00,1014.00,0.00,68.00,75.00,0.55,1041.315,131.39
9.00,30.00,1013.00,0.00,67.00,74.00,0.47,1040.18,127.93
10.00,30.00,1014.00,0.00,67.00,74.00,0.45,1041.155,127.95
11.00,30.00,1015.00,0.00,67.00,73.00,0.44,1042.46,124.52
12.00,30.00,1018.00,0.00,65.00,73.00,0.38,1044.41,124.58
13.00,30.00,1019.00,0.00,65.00,71.00,0.41,1046.055,117.69
14.00,30.00,1018.00,0.00,66.00,69.00,0.54,1046.235,110.73
15.00,30.00,1014.00,0.00,56.00,66.00,0.21,1038.415,100.21
16.00,30.00,1017.00,0.00,59.00,64.00,0.35,1043.495,93.28
17.00,30.00,1016.00,0.00,61.00,64.00,0.39,1043.49,93.26
18.00,30.00,1013.00,0.00,66.00,63.00,0.4,1043.33,89.7
19.00,30.00,1011.00,0.00,69.00,62.00,0.44,1043.17,86.15
20.00,30.00,1009.00,0.00,72.00,62.00,0.41,1042.68,86.11
21.00,30.00,1005.00,0.00,74.00,62.00,0.4,1039.725,86.02
22.00,30.00,1001.00,0.00,74.00,62.00,0.36,1035.79,85.94
23.00,30.00,997.00,0.00,76.00,62.00,0.33,1032.835,85.85
24.00,30.00,994.00,0.00,78.00,62.00,0.33,1030.865,85.79
25.00,30.00,990.00,0.00,80.00,62.00,0.3,1027.905,85.71
26.00,30.00,991.00,0.00,73.00,62.00,0.3,1025.45,85.73
27.00,30.00,996.00,0.00,63.00,60.00,0.38,1026.1,78.8
28.00,30.00,995.00,0.00,63.00,60.00,0.38,1025.115,78.78
29.00,30.00,1000.00,0.00,54.00,58.00,0.34,1026.255,71.84
30.00,30.00,1005.00,0.00,60.00,56.00,0.24,1034.805,64.87
31.00,30.00,1007.00,0.00,63.00,54.00,0.37,1038.93,57.82
32.00,30.00,1007.00,0.00,65.00,53.00,0.43,1040.255,54.27
33.00,30.00,1006.00,0.00,69.00,51.00,0.4,1041.915,47.12
34.00,30.00,1007.00,0.00,71.00,51.00,0.36,1043.895,47.14
35.00,30.00,1002.00,0.00,61.00,49.00,0.26,1034.64,39.89
36.00,30.00,999.00,0.00,54.00,49.00,0.3,1028.18,39.82
37.00,30.00,1004.00,0.00,59.00,49.00,0.37,1035.635,39.93
38.00,30.00,1009.00,0.00,62.00,49.00,0.41,1042.09,40.04
39.00,30.00,1008.00,0.00,64.00,49.00,0.41,1042.09,40.02
40.00,30.00,1008.00,0.00,66.00,48.00,0.46,1043.42,36.44
41.00,30.00,1007.00,0.00,68.00,48.00,0.43,1043.425,36.41
42.00,30.00,1005.00,0.00,56.00,47.00,0.46,1035.805,32.78
43.00,30.00,1006.00,0.00,47.00,47.00,0.45,1032.32,32.81
44.00,30.00,1006.00,0.00,53.00,46.00,0.42,1035.635,29.21
45.00,30.00,1009.00,0.00,56.00,44.00,0.42,1040.795,22.08
46.00,30.00,1008.00,0.00,59.00,43.00,0.6,1041.625,18.45
47.00,30.00,1007.00,0.00,60.00,41.00,0.59,1041.8,11.19
48.00,30.00,1007.00,0.00,61.00,40.00,0.4,1042.64,7.57
49.00,30.00,1006.00,0.00,62.00,39.00,0.53,1042.475,3.92
50.00,30.00,1006.00,0.00,61.00,38.00,0.59,1042.315,0.28
51.00,30.00,1009.00,0.00,61.00,37.00,0.54,1045.665,-3.29
52.00,30.00,1012.00,0.00,59.00,36.00,0.47,1048.015,-6.87
53.00,30.00,1014.00,0.00,57.00,36.00,0.59,1049.02,-6.82
54.00,30.00,1014.00,0.00,57.00,36.00,0.69,1049.02,-6.82
55.00,30.00,1012.00,0.00,56.00,36.00,0.66,1046.51,-6.87
56.00,30.00,1010.00,0.00,57.00,35.00,0.69,1045.345,-10.57
57.00,30.00,1009.00,0.00,58.00,35.00,0.71,1044.845,-10.59
58.00,30.00,1012.00,0.00,57.00,35.00,0.69,1047.355,-10.52
59.00,30.00,1013.00,0.00,57.00,34.00,0.47,1048.705,-14.16
60.00,30.00,1013.00,0.00,56.00,33.00,0.38,1048.545,-17.82
61.00,30.00,1013.00,0.00,56.00,30.00,0.42,1049.585,-28.84
62.00,30.00,1015.00,0.00,56.00,28.00,0.44,1052.3,-36.17
63.00,30.00,1016.00,0.00,55.00,27.00,0.45,1053.155,-39.84
64.00,30.00,1014.00,0.00,55.00,25.00,0.52,1051.83,-47.3
65.00,30.00,1011.00,0.00,56.00,24.00,0.62,1049.65,-51.09
66.00,30.00,1009.00,0.00,57.00,23.00,0.54,1048.48,-54.86
67.00,30.00,1019.00,0.00,55.00,22.00,0.4,1057.955,-58.34
68.00,30.00,1018.00,0.00,55.00,22.00,0.33,1056.94,-58.36
69.00,30.00,1020.00,0.00,54.00,21.00,0.4,1058.82,-62.05
70.00,30.00,1018.00,0.00,53.00,21.00,0.36,1056.285,-62.09
71.00,30.00,1007.00,0.00,48.00,22.00,0.33,1042.24,-58.63
72.00,30.00,1002.00,0.00,43.00,21.00,0.37,1034.965,-62.48
73.00,30.00,1017.00,0.00,43.00,21.00,0.34,1050.195,-62.12
74.00,30.00,1018.00,0.00,43.00,21.00,0.34,1051.215,-62.09
1.00,31.00,682.00,202.00,68.00,116.00,0.47,697.515,838.12
2.00,31.00,682.00,202.00,72.00,117.00,0.44,699.125,840.6
3.00,31.00,682.00,202.00,73.00,118.00,0.41,699.475,843.08
4.00,31.00,682.00,202.00,73.00,120.00,0.39,699.345,848.04
5.00,31.00,682.00,203.00,74.00,121.00,0.4,699.63,852.98
6.00,31.00,680.00,203.00,74.00,119.00,0.42,698.095,848.03
7.00,31.00,680.00,203.00,74.00,118.00,0.42,698.16,845.55
8.00,31.00,681.00,203.00,73.00,117.00,0.44,698.64,843.08
9.00,31.00,681.00,202.00,73.00,119.00,0.53,698.575,845.56
10.00,31.00,683.00,200.00,72.00,121.00,0.43,699.825,845.57
11.00,31.00,682.00,201.00,72.00,120.00,0.42,698.99,845.56
12.00,31.00,682.00,200.00,73.00,120.00,0.3,699.475,843.08
13.00,31.00,682.00,200.00,73.00,120.00,0.34,699.475,843.08
14.00,31.00,683.00,199.00,73.00,122.00,0.3,700.245,845.57
15.00,31.00,683.00,198.00,73.00,144.00,0.29,698.88,896.92
16.00,31.00,684.00,198.00,72.00,139.00,0.24,699.615,884.82
17.00,31.00,683.00,197.00,72.00,138.00,0.34,698.915,879.95
18.00,31.00,684.00,198.00,72.00,135.00,0.35,699.875,875.09
19.00,31.00,683.00,199.00,72.00,132.00,0.45,699.175,870.19
20.00,31.00,682.00,200.00,72.00,128.00,0.39,698.54,862.83
21.00,31.00,682.00,201.00,72.00,124.00,0.34,698.735,855.45
22.00,31.00,682.00,200.00,72.00,122.00,0.23,698.93,848.04
23.00,31.00,682.00,203.00,72.00,119.00,0.26,698.93,848.04
24.00,31.00,681.00,205.00,72.00,117.00,0.23,698.09,848.03
25.00,31.00,681.00,203.00,73.00,117.00,0.32,698.64,843.08
26.00,31.00,681.00,202.00,73.00,118.00,0.27,698.64,843.08
27.00,31.00,679.00,200.00,74.00,141.00,0.27,696.06,894.48
28.00,31.00,678.00,198.00,75.00,158.00,0.26,694.73,930.39
29.00,31.00,679.00,198.00,75.00,150.00,0.33,696.04,911.33
30.00,31.00,680.00,199.00,75.00,145.00,0.41,697.105,901.73
31.00,31.00,681.00,199.00,75.00,142.00,0.4,698.12,894.5
32.00,31.00,681.00,198.00,75.00,139.00,0.34,698.375,884.8
33.00,31.00,679.00,202.00,75.00,134.00,0.45,696.79,882.36
34.00,31.00,680.00,203.00,75.00,130.00,0.44,697.805,875.06
35.00,31.00,681.00,207.00,74.00,126.00,0.62,698.22,875.07
36.00,31.00,682.00,206.00,74.00,122.00,0.6,699.365,862.83
37.00,31.00,682.00,203.00,74.00,121.00,0.59,699.63,852.98
38.00,31.00,682.00,200.00,75.00,121.00,0.58,700.24,845.56
39.00,31.00,682.00,197.00,75.00,122.00,0.49,700.375,840.6
40.00,31.00,682.00,196.00,76.00,124.00,0.54,700.725,843.08
41.00,31.00,682.00,195.00,76.00,128.00,0.54,700.525,850.51
42.00,31.00,682.00,195.00,77.00,129.00,0.47,700.875,852.98
43.00,31.00,682.00,196.00,77.00,129.00,0.55,700.81,855.45
44.00,31.00,682.00,196.00,77.00,129.00,0.53,700.81,855.45
45.00,31.00,682.00,198.00,77.00,128.00,0.54,700.74,857.91
46.00,31.00,681.00,200.00,77.00,129.00,0.52,699.72,865.28
47.00,31.00,681.00,200.00,76.00,125.00,0.27,699.565,855.44
48.00,31.00,681.00,199.00,76.00,125.00,0.3,699.625,852.97
49.00,31.00,681.00,198.00,76.00,126.00,0.33,699.625,852.97
50.00,31.00,678.00,199.00,76.00,125.00,0.49,697.13,852.95
51.00,31.00,680.00,200.00,77.00,123.00,0.5,699.28,850.5
52.00,31.00,681.00,201.00,76.00,121.00,0.52,699.755,848.03
53.00,31.00,682.00,202.00,76.00,122.00,0.61,700.46,852.98
54.00,31.00,682.00,199.00,75.00,125.00,0.59,700.045,852.98
55.00,31.00,682.00,198.00,76.00,127.00,0.59,700.395,855.45
56.00,31.00,682.00,197.00,76.00,128.00,0.61,700.395,855.45
57.00,31.00,682.00,196.00,77.00,131.00,0.58,700.68,860.37
58.00,31.00,682.00,196.00,77.00,133.00,0.53,700.55,865.29
59.00,31.00,678.00,200.00,77.00,129.00,0.49,697.23,865.26
60.00,31.00,680.00,199.00,77.00,132.00,0.51,698.76,870.17
61.00,31.00,681.00,197.00,77.00,135.00,0.47,699.52,872.62
62.00,31.00,682.00,197.00,77.00,135.00,0.43,700.35,872.63
63.00,31.00,682.00,199.00,77.00,134.00,0.55,700.28,875.07
64.00,31.00,682.00,201.00,77.00,133.00,0.57,700.22,877.51
65.00,31.00,682.00,201.00,77.00,132.00,0.51,700.28,875.07
66.00,31.00,682.00,199.00,77.00,135.00,0.56,700.22,877.51
67.00,31.00,682.00,199.00,77.00,135.00,0.57,700.22,877.51
68.00,31.00,682.00,198.00,77.00,137.00,0.59,700.15,879.95
69.00,31.00,682.00,197.00,77.00,137.00,0.57,700.22,877.51
70.00,31.00,682.00,202.00,77.00,133.00,0.53,700.15,879.95
71.00,31.00,678.00,206.00,76.00,129.00,0.46,696.435,879.92
72.00,31.00,677.00,206.00,76.00,129.00,0.44,695.61,879.92
73.00,31.00,676.00,204.00,76.00,128.00,0.45,694.97,872.59
74.00,31.00,676.00,204.00,75.00,124.00,0.47,694.805,862.79
75.00,31.00,677.00,201.00,75.00,123.00,0.29,695.885,852.95
76.00,31.00,677.00,197.00,74.00,143.00,0.35,694.475,892.05
77.00,31.00,677.00,192.00,74.00,158.00,0.4,693.865,916.1
78.00,31.00,680.00,190.00,74.00,170.00,0.4,695.705,939.87
79.00,31.00,682.00,186.00,73.00,180.00,0.45,696.55,953.99
80.00,31.00,683.00,186.00,70.00,187.00,0.38,695.725,970.33
81.00,31.00,679.00,187.00,68.00,192.00,0.38,691.34,984.2
82.00,31.00,678.00,188.00,66.00,196.00,0.35,689.445,995.7
83.00,31.00,680.00,192.00,65.00,198.00,0.42,690.3,1009.41
84.00,31.00,678.00,195.00,65.00,200.00,0.48,688.425,1020.75
85.00,31.00,681.00,194.00,64.00,201.00,0.42,690.415,1020.76
86.00,31.00,682.00,201.00,64.00,186.00,0.36,691.675,1002.58
87.00,31.00,679.00,199.00,63.00,177.00,0.3,689.5,977.27
88.00,31.00,681.00,201.00,62.00,167.00,0.23,691.175,958.67
89.00,31.00,681.00,201.00,62.00,167.00,0.23,691.175,958.67
1.00,32.00,486.00,37.00,44.00,103.00,0.35,514.155,336.42
2.00,32.00,484.00,37.00,46.00,105.00,0.3,513.33,342.72
3.00,32.00,482.00,37.00,48.00,106.00,0.23,512.44,345.84
4.00,32.00,482.00,37.00,50.00,107.00,0.3,513.445,348.99
5.00,32.00,482.00,38.00,50.00,107.00,0.34,513.5,352.14
6.00,32.00,482.00,38.00,50.00,107.00,0.28,513.5,352.14
7.00,32.00,482.00,37.00,51.00,108.00,0.29,513.975,352.14
8.00,32.00,482.00,37.00,51.00,108.00,0.25,513.975,352.14
9.00,32.00,484.00,37.00,51.00,109.00,0.28,515.915,355.31
10.00,32.00,485.00,37.00,50.00,110.00,0.26,516.445,358.46
11.00,32.00,484.00,37.00,51.00,112.00,0.21,516.085,364.71
12.00,32.00,484.00,36.00,51.00,112.00,0.21,516.03,361.58
13.00,32.00,484.00,36.00,51.00,112.00,0.21,516.03,361.58
14.00,32.00,484.00,36.00,51.00,112.00,0.21,516.03,361.58
15.00,32.00,484.00,36.00,51.00,112.00,0.21,516.03,361.58
16.00,32.00,484.00,36.00,51.00,112.00,0.21,516.03,361.58
17.00,32.00,484.00,36.00,51.00,112.00,0.21,516.03,361.58
1.00,33.00,1095.00,976.00,816.00,556.00,0.85,1023.34,2545.68
2.00,33.00,1095.00,976.00,540.00,385.00,0.88,982.5,2400.39
3.00,33.00,1096.00,975.00,391.00,294.00,0.85,958.565,2314.14
4.00,33.00,1098.00,975.00,298.00,237.00,0.85,943.365,2257.5
5.00,33.00,1101.00,974.00,237.00,200.00,0.83,933.985,2218.27
6.00,33.00,1104.00,974.00,194.00,173.00,0.84,927.7,2189.64
7.00,33.00,1108.00,973.00,161.00,155.00,0.84,923.47,2169.1
8.00,33.00,1114.00,974.00,136.00,141.00,0.85,921.675,2154.83
9.00,33.00,1116.00,974.00,119.00,130.00,0.77,919.58,2142.66
10.00,33.00,1117.00,974.00,106.00,123.00,0.73,917.48,2134.85
11.00,33.00,1121.00,974.00,98.00,118.00,0.8,918.16,2129.23
12.00,33.00,1125.00,973.00,91.00,114.00,0.83,919.125,2123.58
13.00,33.00,1128.00,973.00,86.00,112.00,0.86,919.68,2121.3
14.00,33.00,1132.00,973.00,82.00,110.00,0.86,921.07,2119.02
15.00,33.00,1136.00,973.00,79.00,109.00,0.86,922.61,2117.86
16.00,33.00,1139.00,972.00,77.00,108.00,0.84,924.005,2115.57
17.00,33.00,1145.00,972.00,73.00,107.00,0.84,926.385,2114.39
18.00,33.00,1150.00,971.00,69.00,107.00,0.84,928.21,2113.22
19.00,33.00,1152.00,972.00,68.00,106.00,0.85,929.05,2113.21
20.00,33.00,1155.00,972.00,66.00,106.00,0.85,930.17,2113.18
21.00,33.00,1156.00,972.00,64.00,105.00,0.85,930.315,2112.04
22.00,33.00,1158.00,972.00,64.00,105.00,0.87,931.435,2112.03
23.00,33.00,1157.00,973.00,63.00,104.00,0.86,930.595,2112.04
24.00,33.00,1158.00,974.00,63.00,104.00,0.89,931.01,2113.16
25.00,33.00,1157.00,975.00,65.00,103.00,0.88,931.01,2113.17
26.00,33.00,1158.00,976.00,65.00,103.00,0.89,931.43,2114.3
27.00,33.00,1159.00,976.00,66.00,102.00,0.9,932.41,2113.16
28.00,33.00,1160.00,975.00,68.00,103.00,0.89,933.53,2113.15
29.00,33.00,1163.00,975.00,68.00,103.00,0.87,935.21,2113.13
30.00,33.00,1165.00,977.00,68.00,102.00,0.86,936.185,2114.24
31.00,33.00,1168.00,978.00,68.00,100.00,0.82,938.01,2113.09
32.00,33.00,1170.00,977.00,69.00,100.00,0.79,939.56,2111.94
33.00,33.00,1171.00,978.00,70.00,100.00,0.82,940.25,2113.07
34.00,33.00,1180.00,979.00,70.00,99.00,0.74,945.29,2113
35.00,33.00,1186.00,981.00,71.00,99.00,0.81,948.63,2115.22
36.00,33.00,1189.00,981.00,71.00,98.00,0.84,950.46,2114.07
37.00,33.00,1187.00,983.00,71.00,98.00,0.82,949.04,2116.34
38.00,33.00,1188.00,983.00,71.00,97.00,0.84,949.75,2115.21
39.00,33.00,1190.00,983.00,71.00,97.00,0.86,950.87,2115.19
40.00,33.00,1193.00,983.00,71.00,97.00,0.86,952.545,2115.17
41.00,33.00,1195.00,982.00,71.00,97.00,0.86,953.815,2114.02
42.00,33.00,1198.00,984.00,71.00,96.00,0.85,955.345,2115.13
43.00,33.00,1197.00,984.00,71.00,95.00,0.82,954.935,2114.01
44.00,33.00,1195.00,984.00,72.00,95.00,0.83,954.095,2114.02
45.00,33.00,1196.00,984.00,73.00,94.00,0.84,955.09,2112.88
46.00,33.00,1200.00,984.00,73.00,94.00,0.88,957.33,2112.85
47.00,33.00,1201.00,984.00,74.00,94.00,0.83,958.17,2112.84
48.00,33.00,1201.00,982.00,74.00,94.00,0.85,958.475,2110.57
49.00,33.00,1201.00,981.00,74.00,94.00,0.85,958.625,2109.44
50.00,33.00,1201.00,981.00,75.00,94.00,0.84,958.905,2109.44
51.00,33.00,1200.00,979.00,76.00,95.00,0.79,958.785,2108.31
52.00,33.00,1200.00,979.00,76.00,95.00,0.8,958.785,2108.31
53.00,33.00,1200.00,977.00,76.00,96.00,0.84,958.935,2107.17
54.00,33.00,1200.00,976.00,78.00,97.00,0.79,959.495,2107.17
55.00,33.00,1200.00,976.00,79.00,97.00,0.79,959.775,2107.17
56.00,33.00,1196.00,975.00,80.00,98.00,0.86,957.815,2107.2
57.00,33.00,1195.00,974.00,81.00,99.00,0.87,957.53,2107.2
58.00,33.00,1192.00,973.00,82.00,100.00,0.86,956.13,2107.23
59.00,33.00,1189.00,972.00,83.00,101.00,0.85,954.73,2107.25
60.00,33.00,1187.00,971.00,84.00,101.00,0.82,954.04,2106.12
61.00,33.00,1185.00,971.00,85.00,102.00,0.68,953.045,2107.28
62.00,33.00,1184.00,970.00,86.00,103.00,0.73,952.765,2107.29
63.00,33.00,1184.00,970.00,86.00,104.00,0.87,952.61,2108.42
64.00,33.00,1182.00,968.00,86.00,105.00,0.88,951.645,2107.3
65.00,33.00,1182.00,967.00,87.00,106.00,0.75,951.925,2107.3
66.00,33.00,1180.00,966.00,87.00,107.00,0.64,950.795,2107.32
67.00,33.00,1179.00,966.00,86.00,108.00,0.72,949.805,2108.46
68.00,33.00,1179.00,960.00,86.00,111.00,0.71,950.26,2105.04
69.00,33.00,1179.00,958.00,85.00,112.00,0.81,950.125,2103.9
70.00,33.00,1176.00,957.00,86.00,113.00,0.7,948.725,2103.92
71.00,33.00,1175.00,957.00,86.00,114.00,0.78,948.01,2105.07
72.00,33.00,1175.00,958.00,88.00,115.00,0.75,948.275,2107.35
73.00,33.00,1175.00,958.00,88.00,115.00,0.81,948.275,2107.35
74.00,33.00,1176.00,960.00,88.00,115.00,0.76,948.535,2109.62
75.00,33.00,1176.00,960.00,88.00,115.00,0.73,948.535,2109.62
76.00,33.00,1176.00,960.00,87.00,116.00,0.77,948.105,2110.76
77.00,33.00,1176.00,959.00,87.00,115.00,0.77,948.405,2108.48
78.00,33.00,1176.00,959.00,86.00,115.00,0.84,948.125,2108.48
